avg_type,id,pos,points,sd_pts,sd_pts_imputed,dropoff,floor,ceiling,points_vor,floor_vor,ceiling_vor,rank,floor_rank,ceiling_rank,pos_rank,tier,points_vor_flex,flex_rank,first_name,last_name,team,position,age,exp,overall_ecr,pos_ecr,sd_ecr,adp,adp_source,adp_ffa,adp_sd,adp_sd_source,adp_sd_ffa,adp_diff,aav,aav_sd,pid,adp_tsv,min_pick,max_pick,n_picks
average,14717,K,148.10545302908,12.9406668548549,FALSE,0.190879159014315,128.199114483821,158.209670493066,-16.3005172358455,-18.0483855161787,-18.658391956132,98,109,110,6,2,NA,NA,Chase,McLaughlin,TBB,K,30,1,230.93,11.49,3.19,256.73,ADP.tsv,162.102,22.8748,ADP.tsv,18.0303692696517,-64.102,1.087,0.643977484078442,2984,256.73,164,290,214
average,16843,K,147.914573870066,14.1484363364237,FALSE,0.825294617585143,125.67982920712,159.164273300971,-16.4913963948598,-20.5676707928803,-17.7037891482274,100,117,105,7,2,NA,NA,Harrison,Mevis,LAR,K,24,-4,233.75,11.19,3.84,224.33,ADP.tsv,151.614,23.8749,ADP.tsv,15.7644087741976,-51.614,1.9525,1.0937864279648,2983,224.33,148,285,312
average,16846,K,147.089279252481,13.571559479783,FALSE,0.0781673246921457,127.402802275755,161.691987066198,-17.3166910124449,-18.8446977242449,-15.1760753830004,104,111,99,8,2,NA,NA,Jake,Bates,DET,K,27,-3,224.18,10.13,3.05,236.74,ADP.tsv,149.986,26.1021,ADP.tsv,12.7014795988499,-45.986,1.687,0.805671769394957,2966,236.74,145,293,279
average,13354,K,147.011111927789,11.4511859531532,FALSE,0.187000482615247,131.899683881367,156.982400386847,-17.3948583371371,-14.3478161186331,-19.885662062351,105,99,112,9,2,NA,NA,Harrison,Butker,KCC,K,31,3,247.68,14.07,2.59,263.53,ADP.tsv,156.534,28.8565,ADP.tsv,17.816811836016,-51.534,1.686,0.773400284458184,2970,263.53,145,300,171
average,11945,K,146.824111445173,12.0736839448193,FALSE,1.98018996970328,129.935907738095,160.719901147959,-17.5818588197523,-16.3115922619048,-16.1481613012391,107,106,101,10,2,NA,NA,Cairo,Santos,CHI,K,35,6,223.29,11.42,2.79,267.53,ADP.tsv,175.8,25.8708,ADP.tsv,16.3764480275791,-68.8,1.1,0.7,2961,267.53,163,300,151
average,13719,K,144.84392147547,12.9592966803078,FALSE,0.197683161293753,125.136117470739,151.201558093063,-19.5620487894556,-21.1113825292606,-25.6665043561352,113,118,131,11,2,NA,NA,Eddy,Pineiro,SFO,K,31,2,211.79,8,2.95,227.02,ADP.tsv,162.8575,21.8061,ADP.tsv,12.8196302111254,-49.8575,1.40266666666667,0.400084435532746,2981,227.02,148,273,309
average,16680,K,144.646238314176,16.5572860795285,FALSE,0.979864100339768,123.071359386973,160.327391570881,-19.7597319507493,-23.1761406130268,-16.540670878317,116,124,103,12,2,NA,NA,Cam,Little,JAC,K,23,-4,198.53,4.81,2.18,205.2,ADP.tsv,143.978,23.3127,ADP.tsv,10.5372603650095,-27.978,1.9835,0.82110702712862,2969,205.2,128,262,317
average,17222,K,143.666374213836,21.5898204941271,FALSE,2.13896161891307,115.449966363045,163.930236152678,-20.7395960510891,-30.7975336369551,-12.9378262965199,120,138,91,13,2,NA,NA,Tyler,Loop,BAL,K,25,-5,213.7,8.91,3.65,254.84,ADP.tsv,164.765,25.5999,ADP.tsv,9.58084677886042,-44.765,1.366,0.471528012600171,2958,254.84,158,300,228
average,12956,K,141.527412594923,15.6953572476941,FALSE,4.52557314631892,120.055977165233,150.832895198937,-22.8785576700022,-26.1915228347668,-26.0351672502611,125,130,134,14,2,NA,NA,Wil,Lutz,DEN,K,32,4,265.48,15.82,2.44,271.47,ADP.tsv,170.88,28.0032,ADP.tsv,13.5594524225722,-45.88,1.358,1.258,2965,271.47,162,309,140
average,17220,K,137.001839448604,9.29208834789039,FALSE,1.89187735710124,125.9642,147.504514431586,-27.4041308163211,-20.2833,-29.3635480176121,136,116,145,15,3,NA,NA,Andres,Borregales,NEP,K,24,-5,227.85,12.26,3.5,258.79,ADP.tsv,176.393333333333,24.6985,ADP.tsv,10.7727103780288,-40.3933333333333,1.18933333333333,1.05689524341609,2973,258.79,167,304,228
average,17668,K,135.109962091503,25.7405562449134,FALSE,0.128545624925522,101.7722,158.229684520663,-29.2960081734223,-44.4753,-18.6383779285352,141,166,109,16,3,NA,NA,Trey,Smack,GBP,K,23,-6,282.55,19.96,5.03,275.61,ADP.tsv,166.315,33.3633,ADP.tsv,22.0738867216447,-25.315,1.242,0.852110321495991,2967,275.61,145,317,120
average,14983,K,134.981416466578,17.0033784819645,FALSE,0.653888000969289,111.7384,144.900574507188,-29.4245537983479,-34.5091,-31.9674879420099,142,146,151,17,3,NA,NA,Tyler,Bass,BUF,K,29,0,283.68,18.3,3.93,282.1,ADP.tsv,179.47,20.9711,ADP.tsv,12.9,-37.47,1.334,1.234,2959,282.1,225,329,87
average,11936,K,134.327528465608,5.96532662120731,FALSE,0.194760767595511,127.424,139.476358095238,-30.0784417993171,-18.8235,-37.3917043539602,144,110,165,18,3,NA,NA,Chris,Boswell,PIT,K,35,6,245.11,13.88,3.79,258.91,ADP.tsv,161.742,30.4093,ADP.tsv,20.3173348645928,-17.742,1.161,0.55620409922977,2979,258.91,153,318,187
average,15368,K,134.132767698013,18.0168307586264,FALSE,1.22992781366025,111.009606442686,150.950169701666,-30.2732025669127,-35.2378935573145,-25.9178927475322,146,149,133,19,3,NA,NA,Evan,McPherson,CIN,K,27,-1,218.02,10.72,3.66,261.31,ADP.tsv,170.985,29.2446,ADP.tsv,14.2351194234541,-24.985,1.184,0.888132122303133,2962,261.31,155,313,180
average,16896,K,132.902839884353,44.2738930423568,FALSE,0.0263898843526817,62.6724002483146,162.904667600741,-31.5031303805729,-83.5750997516855,-13.9633948484572,148,224,95,20,3,NA,NA,Spencer,Shrader,IND,K,27,-4,275.6,23.53,6.91,257.64,ADP.tsv,150.04,27.1797,ADP.tsv,NA,-2.03999999999999,0,NA,2968,257.64,156,304,193
average,8851,K,132.87645,14.8549948118096,FALSE,1.58888021397055,114.814106666667,148.89551,-31.5295202649256,-31.4333933333333,-27.9725524491982,149,140,140,21,3,NA,NA,Nick,Folk,ATL,K,42,13,296,24.14,2.74,280.61,ADP.tsv,183.505,25.2676,ADP.tsv,19.295,-34.505,0,NA,2957,280.61,210,336,91
average,13303,K,131.287569786029,14.6135079866565,FALSE,0.396539406625664,111.4794,141.952184805091,-33.1184004788961,-34.7681,-34.9158776441073,151,148,161,22,3,NA,NA,Jake,Elliott,PHI,K,31,3,306.18,19.96,2.7,284.14,ADP.tsv,155.215,35.7989,ADP.tsv,26.915,-4.215,1.12933333333333,0.813134401901405,2978,284.14,160,334,74
average,13718,K,130.891030379404,18.5991720230046,FALSE,3.72972332970593,105.453788726287,142.809211707317,-33.5149398855218,-40.7937112737127,-34.0588507418812,152,162,158,23,3,NA,NA,Daniel,Carlson,NOS,K,31,2,277.1,24.07,5.08,278.12,ADP.tsv,NA,30.8381,ADP.tsv,NA,NA,0,NA,2974,278.12,159,316,108
average,16444,K,127.161307049698,15.1743593187096,FALSE,0.679671363697395,108.210258579224,141.478002659324,-37.2446632152277,-38.0372414207759,-35.3900597898738,159,157,162,24,3,NA,NA,Blake,Grupe,NYJ,K,28,-3,322,23.63,4.02,289.07,ADP.tsv,167.68,25.3696,ADP.tsv,14.7991418670138,-8.68000000000001,0.84,0.84,2975,289.07,237,359,68
average,15369,K,126.481635686,13.2069042434927,FALSE,0.766201113279834,108.340111949686,135.804806894945,-37.9243345789251,-37.9073880503145,-41.063255554253,160,156,172,25,3,NA,NA,Riley,Patterson,MIA,K,27,-1,423.5,30.81,2.86,289.29,ADP.tsv,NA,16.6358,ADP.tsv,NA,NA,0,NA,2971,289.29,279,359,68
average,14600,K,125.715434572721,14.3899523653909,FALSE,0.317702083684992,108.392881847755,139.583514838109,-38.690535692205,-37.8546181522446,-37.2845476110897,163,155,164,26,3,NA,NA,Joey,Slye,TEN,K,30,1,301.6,23.58,3.17,285.13,ADP.tsv,NA,21.7003,ADP.tsv,NA,NA,0,NA,2985,285.13,236,342,77
average,16292,K,125.397732489036,8.18317508414794,FALSE,0.0783165346196739,114.224005657123,131.460188984707,-39.00823777589,-32.0234943428768,-45.4078734644909,164,141,180,27,3,NA,NA,Chad,Ryland,ARI,K,27,-3,274.6,23.54,3.47,287.07,ADP.tsv,NA,29.5225,ADP.tsv,NA,NA,0,NA,2956,287.07,204,347,72
average,17726,K,125.319415954416,14.7119706008335,FALSE,8.14962547822549,106.063373219373,138.688034188034,-39.0865543105096,-40.1841267806268,-38.1800282611641,165,161,167,28,4,NA,NA,Drew,Stevens,WAS,K,23,-6,359.75,26.92,4.71,287.49,ADP.tsv,NA,15.5111,ADP.tsv,NA,NA,0,NA,2986,287.49,283,358,71
average,17277,K,117.16979047619,20.4369579698897,FALSE,1.23730285863562,89.1776,130.992514285714,-47.2361797887351,-57.0699,-45.875548163484,180,187,182,29,4,NA,NA,Ryan,Fitzgerald,CAR,K,NA,-5,289.4,25.33,2.04,289.11,ADP.tsv,NA,16.1899,ADP.tsv,NA,NA,0,NA,2960,289.11,281,359,69
average,14244,K,115.932487617555,16.9951313260221,FALSE,2.4375139159558,92.6474,128.676963375131,-48.4734826473707,-53.6001,-48.1910990740676,182,185,183,30,4,NA,NA,Matt,Gay,LVR,K,32,1,400.5,29.47,2.33,287.72,ADP.tsv,NA,25.1400,ADP.tsv,NA,NA,0,NA,2977,287.72,235,358,78
average,16419,K,113.494973701599,15.5761777096224,FALSE,2.79097370159904,92.952,126.560552927184,-50.9109965633265,-53.2955,-50.3075095220144,184,183,189,31,4,NA,NA,Andre,Szmyt,CLE,K,28,-3,320,30.68,1.87,288.93,ADP.tsv,NA,27.1654,ADP.tsv,NA,NA,0,NA,2963,288.93,231,359,58
average,17434,K,110.704,23.73616043087,FALSE,12.9408690476191,95.5984,125.8096,-53.7019702649256,-50.6491,-51.0584624491983,190,176,190,32,5,NA,NA,Ben,Sauls,FA,K,25,-5,298,28.45,2.61,281.84,ADP.tsv,NA,2.5969,ADP.tsv,NA,NA,NA,NA,20265,281.84,349,357,4
average,17736,K,97.7631309523809,54.1326132387088,FALSE,57.7631309523809,38.74855,147.785446292948,-66.6428393125447,-107.49895,-29.0826161562507,206,287,143,33,6,NA,NA,Dominic,Zvada,NYG,K,23,-6,349,29.39,5.24,284.99,ADP.tsv,NA,26.8532,ADP.tsv,NA,NA,0,NA,2976,284.99,226,358,81
average,16286,K,40,4.0000,TRUE,10,40,40,-124.405970264926,-106.2475,-136.868062449198,343,278,368,34,7,NA,NA,Jake,Moody,BAL,K,27,-3,319,31.38,5.12,254.84,ADP.tsv,NA,25.5999,ADP.tsv,NA,NA,NA,NA,2958,254.84,158,300,228
average,17424,K,30,3.0000,TRUE,1,30,30,-134.405970264926,-116.2475,-146.868062449198,375,325,394,35,7,NA,NA,Charlie,Smyth,NOS,K,25,-4,284.54,20.36,5.3,278.12,ADP.tsv,NA,30.8381,ADP.tsv,NA,NA,NA,NA,2974,278.12,159,316,108
average,11947,K,29,2.9000,TRUE,1,29,29,-135.405970264926,-117.2475,-147.868062449198,377,327,395,36,7,NA,NA,Brandon,McManus,FA,K,35,6,304.6,29.82,5.84,281.84,ADP.tsv,NA,2.5969,ADP.tsv,NA,NA,NA,NA,20265,281.84,349,357,4
average,13347,K,29,2.9000,TRUE,0,29,29,-135.405970264926,-117.2475,-147.868062449198,377,327,395,36,7,NA,NA,Zane,Gonzalez,FA,K,31,3,292.89,25.18,5.01,281.84,ADP.tsv,NA,2.5969,ADP.tsv,NA,NA,NA,NA,20265,281.84,349,357,4
average,15882,K,28,2.8000,TRUE,1,28,28,-136.405970264926,-118.2475,-148.868062449198,381,331,397,37,7,NA,NA,Cade,York,FA,K,25,-2,NA,36.86,2.9,281.84,ADP.tsv,NA,2.5969,ADP.tsv,NA,NA,NA,NA,20265,281.84,349,357,4
average,13832,K,27,2.7000,TRUE,10,27,27,-137.405970264926,-119.2475,-149.868062449198,383,333,398,38,8,NA,NA,Jason,Sanders,NYJ,K,31,2,355.5,29.7,4.01,289.07,ADP.tsv,NA,25.3696,ADP.tsv,NA,NA,NA,NA,2975,289.07,237,359,68
average,13980,K,17,1.7000,TRUE,6,17,17,-147.405970264926,-129.2475,-159.868062449198,408,367,420,39,8,NA,NA,Mike,Badgley,FA,K,31,2,NA,NA,NA,281.84,ADP.tsv,NA,2.5969,ADP.tsv,NA,NA,NA,NA,20265,281.84,349,357,4
average,13403,K,11,1.1000,TRUE,2,11,11,-153.405970264926,-135.2475,-165.868062449198,418,379,427,40,8,NA,NA,Younghoe,Koo,FA,K,32,3,NA,NA,NA,281.84,ADP.tsv,NA,2.5969,ADP.tsv,NA,NA,NA,NA,20265,281.84,349,357,4
average,16405,K,9,0.9000,TRUE,2,9,9,-155.405970264926,-137.2475,-167.868062449198,423,386,430,41,8,NA,NA,John Parker,Romo,FA,K,29,-2,NA,NA,NA,281.84,ADP.tsv,NA,2.5969,ADP.tsv,NA,NA,NA,NA,20265,281.84,349,357,4
average,16775,K,9,0.9000,TRUE,0,9,9,-155.405970264926,-137.2475,-167.868062449198,423,386,430,41,8,NA,NA,Joshua,Karty,FA,K,24,-4,NA,NA,NA,281.84,ADP.tsv,NA,2.5969,ADP.tsv,NA,NA,NA,NA,20265,281.84,349,357,4
average,9694,K,7,0.7000,TRUE,1,7,7,-157.405970264926,-139.2475,-169.868062449198,427,389,433,42,8,NA,NA,Graham,Gano,FA,K,39,11,NA,NA,NA,281.84,ADP.tsv,NA,2.5969,ADP.tsv,NA,NA,NA,NA,20265,281.84,349,357,4
average,14426,K,6,0.6000,TRUE,1,6,6,-158.405970264926,-140.2475,-170.868062449198,432,395,435,43,8,NA,NA,Matthew,Wright,BUF,K,30,1,NA,NA,NA,282.1,ADP.tsv,NA,20.9711,ADP.tsv,NA,NA,NA,NA,2959,282.1,225,329,87
average,8930,K,5,0.5000,TRUE,0,5,5,-159.405970264926,-141.2475,-171.868062449198,434,399,438,44,8,NA,NA,Matt,Prater,FA,K,42,14,NA,NA,NA,281.84,ADP.tsv,NA,2.5969,ADP.tsv,NA,NA,NA,NA,20265,281.84,349,357,4
average,0532,DST,128.823333333333,15.2016073711521,FALSE,7.77666666666666,111.375,147.075,9.04666666666665,5.8125,8.89249999999998,43,49,44,1,1,NA,NA,Houston,Texans,HOU,DST,NA,50,156.72,1.36,0.64,145.17,ADP.tsv,104.925,17.4419,ADP.tsv,13.1598584718834,-61.925,3.73333333333333,0.309120616516524,4343,145.17,87,188,340
average,0511,DST,121.046666666667,13.455767041186,FALSE,1.27,105.5625,138.1825,1.27,0,0,57,61,61,2,1,NA,NA,Denver,Broncos,DEN,DST,NA,50,166.35,3.23,1.19,165.88,ADP.tsv,106.7825,19.3415,ADP.tsv,22.3649931533636,-49.7825,2.81666666666667,0.28963578661638,1863,165.88,101,213,340
average,0515,DST,119.776666666667,18.4667232249435,FALSE,3.65000000000001,102.0625,145.3,0,-3.5,7.11749999999998,61,71,52,3,2,NA,NA,Seattle,Seahawks,SEA,DST,NA,50,169.46,3.61,1.99,164.44,ADP.tsv,110.9775,16.2330,ADP.tsv,24.0774691101453,-49.9775,2.64333333333333,0.51227162933567,1989,164.44,112,206,340
average,0510,DST,116.126666666667,7.57666593342129,FALSE,2.26333333333334,106.975,125.065,-3.65000000000001,1.41249999999999,-13.1175,68,58,92,4,3,NA,NA,Pittsburgh,Steelers,PIT,DST,NA,50,190.04,8.44,1.97,197.52,ADP.tsv,148.593333333333,17.9600,ADP.tsv,15.744479102918,-80.5933333333333,1.5,0.1,1968,197.52,135,239,340
average,0524,DST,113.863333333333,11.8409149421262,FALSE,1.09,104.625,130.9,-5.91333333333334,-0.9375,-7.28250000000003,71,63,74,5,4,NA,NA,Minnesota,Vikings,MIN,DST,NA,50,188.23,8.26,2.97,206.64,ADP.tsv,137.9,18.0457,ADP.tsv,24.6751102665554,-66.9,0.65,0.35,1919,206.64,142,246,325
average,0528,DST,112.773333333333,10.4148387729559,FALSE,0.763333333333321,100.9375,125.8975,-7.00333333333334,-4.625,-12.285,73,74,87,6,4,NA,NA,Los Angeles,Rams,LAR,DST,NA,50,166.34,2.71,1.68,147.68,ADP.tsv,105.4575,17.2692,ADP.tsv,15.0394587252999,-32.4575,4.06,0.12328828005938,1996,147.68,92,192,340
average,0518,DST,112.01,18.4802732663779,FALSE,0.433333333333337,95.6,136.08,-7.76666666666667,-9.96250000000001,-2.10250000000002,75,88,65,7,4,NA,NA,Philadelphia,Eagles,PHI,DST,NA,50,176.62,5.88,2.52,187.27,ADP.tsv,133.6875,18.1383,ADP.tsv,12.6895495881454,-58.6875,1.48333333333333,0.192930615046504,1961,187.27,130,235,339
average,0514,DST,111.576666666667,8.36928113201287,FALSE,0.306666666666672,105.3,123.965,-8.2,-0.262500000000003,-14.2175,76,62,96,8,5,NA,NA,Los Angeles,Chargers,LAC,DST,NA,50,194.69,10.14,2.72,197.83,ADP.tsv,152.225,17.6255,ADP.tsv,13.8665722152232,-76.225,1.07333333333333,0.346538437823121,1975,197.83,136,238,338
average,0501,DST,111.27,13.7659434838299,FALSE,2.80666666666666,96.5875,130.3275,-8.50666666666667,-8.97499999999999,-7.85500000000002,77,83,76,9,6,NA,NA,Buffalo,Bills,BUF,DST,NA,50,230.78,15.18,2.45,253.61,ADP.tsv,159.0675,15.6177,ADP.tsv,20.3357337893178,-82.0675,0.933333333333333,0.590668171555645,1828,253.61,187,271,173
average,0522,DST,108.463333333333,11.0530659396688,FALSE,0.363333333333344,98.0625,124.3575,-11.3133333333333,-7.5,-13.825,84,78,94,10,6,NA,NA,Detroit,Lions,DET,DST,NA,50,221.84,14.85,3.36,245.84,ADP.tsv,153.0325,20.6023,ADP.tsv,25.1588387798404,-69.0325,1.1,0.141421356237309,1870,245.84,167,281,223
average,0507,DST,108.1,11.5286599394726,FALSE,1.97,95.4,119.88,-11.6766666666667,-10.1625,-18.3025,87,89,107,11,7,NA,NA,Cleveland,Browns,CLE,DST,NA,50,222.64,15.18,4.47,252.9,ADP.tsv,162.7525,23.2868,ADP.tsv,22.1137122335894,-75.7525,1,0.2,2871,252.9,154,279,170
average,0531,DST,106.13,10.5191254389326,FALSE,0.599999999999994,94.78,117.76,-13.6466666666667,-10.7825,-20.4225,89,92,117,12,8,NA,NA,Baltimore,Ravens,BAL,DST,NA,50,198.41,10.26,3.02,206.39,ADP.tsv,155.6875,21.1147,ADP.tsv,17.2492889346199,-66.6875,1.2,0.163299316185545,1807,206.39,137,259,333
average,0521,DST,105.53,12.376873595541,FALSE,1.03333333333333,90.08,117.27,-14.2466666666667,-15.4825,-20.9125,90,103,119,13,9,NA,NA,Chicago,Bears,CHI,DST,NA,50,282.49,20,4.18,240.77,ADP.tsv,161.93,23.2788,ADP.tsv,NA,-71.93,0.1,NA,1842,240.77,149,278,226
average,0526,DST,104.496666666667,16.3579909116819,FALSE,0.469999999999999,91.325,128.425,-15.28,-14.2375,-9.75750000000002,95,98,80,14,9,NA,NA,Atlanta,Falcons,ATL,DST,NA,50,274.71,19.74,3.51,265.36,ADP.tsv,159.375,20.6748,ADP.tsv,8.32499999999999,-64.375,0,NA,1814,265.36,165,272,124
average,0504,DST,104.026666666667,13.7472300240206,FALSE,0.0800000000000125,89.2533333333333,118.38,-15.75,-16.3091666666667,-19.8025,96,105,111,15,9,NA,NA,New England,Patriots,NEP,DST,NA,50,187.91,7.96,2.99,190.22,ADP.tsv,141.9525,15.2063,ADP.tsv,19.4614713922149,-45.9525,1.15666666666667,0.114406682011537,1926,190.22,139,227,338
average,0509,DST,103.946666666667,2.7695366640168,FALSE,0.606666666666655,101.113333333333,107.173333333333,-15.83,-4.44916666666666,-31.0091666666667,97,73,148,16,10,NA,NA,Jacksonville,Jaguars,JAC,DST,NA,50,191.34,9.56,3.33,191.36,ADP.tsv,152.52,21.0684,ADP.tsv,12.0234915893845,-55.52,0.986666666666667,0.419947086613963,1898,191.36,112,234,340
average,0529,DST,103.34,9.55918406559891,FALSE,1.36,94.8,116,-16.4366666666667,-10.7625,-22.1825,99,91,122,17,11,NA,NA,New Orleans,Saints,NOS,DST,NA,50,263.36,18.78,3.46,261.36,ADP.tsv,157.04,26.1405,ADP.tsv,NA,-58.04,0,NA,1933,261.36,147,285,147
average,0523,DST,101.98,18.7655801935352,FALSE,0.290000000000006,83.32,125.62,-17.7966666666667,-22.2425,-12.5625,108,120,89,18,11,NA,NA,Green Bay,Packers,GBP,DST,NA,50,209.31,13.99,3.5,250.99,ADP.tsv,161.21,21.3154,ADP.tsv,19.9348288179257,-53.21,0.866666666666667,0.498887651569859,1877,250.99,166,282,192
average,0517,DST,101.69,18.5781592199012,FALSE,0.859999999999999,86.54,126.56,-18.0866666666667,-19.0225,-11.6225,109,112,86,19,11,NA,NA,New York,Giants,NYG,DST,NA,50,278.62,22.27,3.13,265,ADP.tsv,190.83,27.6839,ADP.tsv,NA,-81.83,0,NA,1940,265,156,299,122
average,0506,DST,100.83,10.9415264017412,FALSE,0.666666666666671,90.64,114.77,-18.9466666666667,-14.9225,-23.4125,111,101,126,20,12,NA,NA,Cincinnati,Bengals,CIN,DST,NA,50,274.25,24.63,4.74,278.28,ADP.tsv,NA,29.0032,ADP.tsv,NA,NA,0,NA,1849,278.28,196,339,83
average,0508,DST,100.163333333333,14.9324702131518,FALSE,1.20333333333333,80.92,113.796666666667,-19.6133333333333,-24.6425,-24.3858333333333,114,126,128,21,13,NA,NA,Tennessee,Titans,TEN,DST,NA,50,283.09,25.86,3.06,273.98,ADP.tsv,NA,30.2179,ADP.tsv,NA,NA,0,NA,1884,273.98,183,338,115
average,0520,DST,98.96,21.4742403823744,FALSE,0.149999999999991,75.12,122,-20.8166666666667,-30.4425,-16.1825,121,137,102,22,13,NA,NA,Washington,Commanders,WAS,DST,NA,50,307.6,27.36,2.83,283.31,ADP.tsv,NA,31.0779,ADP.tsv,NA,NA,0,NA,2010,283.31,205,355,70
average,0525,DST,98.81,8.4803007022157,FALSE,2.40000000000001,88.36,106.61,-20.9666666666667,-17.2025,-31.5725,122,107,149,23,14,NA,NA,Tampa Bay,Buccaneers,TBB,DST,NA,50,293.32,23.1,3.42,269.44,ADP.tsv,170.3,30.3816,ADP.tsv,NA,-48.3,0.1,NA,2003,269.44,158,314,116
average,0502,DST,96.41,9.38592030650165,FALSE,0.809999999999988,84.32,105.24,-23.3666666666667,-21.2425,-32.9425,127,119,155,24,14,NA,NA,Indianapolis,Colts,IND,DST,NA,50,277.23,19.54,2.35,272.31,ADP.tsv,NA,23.5633,ADP.tsv,NA,NA,0,NA,1891,272.31,181,300,101
average,0516,DST,95.6,23.655971761904,FALSE,0.600000000000009,68.44,123.2,-24.1766666666667,-37.1225,-14.9825,128,153,98,25,15,NA,NA,Dallas,Cowboys,DAL,DST,NA,50,262.56,20.26,5.53,262.1,ADP.tsv,169.915,25.8025,ADP.tsv,13.585,-41.915,0.2,NA,1856,262.1,151,287,145
average,0512,DST,95,13.0589050076949,FALSE,0.0266666666666708,80.84,108.88,-24.7766666666667,-24.7225,-29.3025,129,127,144,26,15,NA,NA,Kansas City,Chiefs,KCC,DST,NA,50,212.79,13.37,2.33,254.24,ADP.tsv,146.285,20.2526,ADP.tsv,13.985,-17.285,0.95,0.45,1905,254.24,167,276,174
average,0519,DST,94.9733333333333,15.1065548686655,FALSE,1.21333333333332,78.32,110.853333333333,-24.8033333333333,-27.2425,-27.3291666666667,130,132,138,27,16,NA,NA,Arizona,Cardinals,ARI,DST,NA,50,299.6,31.43,1.01,286.43,ADP.tsv,NA,24.2652,ADP.tsv,NA,NA,0,NA,1821,286.43,244,357,53
average,0503,DST,93.76,17.05324016133,FALSE,1.12666666666668,73.44,112.36,-26.0166666666667,-32.1225,-25.8225,132,142,132,28,16,NA,NA,Miami,Dolphins,MIA,DST,NA,50,308.38,27.53,3.02,284.51,ADP.tsv,NA,23.8425,ADP.tsv,NA,NA,0,NA,1912,284.51,240,354,65
average,0513,DST,92.6333333333333,14.2480992884431,FALSE,1.02333333333333,75.98,106.046666666667,-27.1433333333333,-29.5825,-32.1358333333334,135,135,152,29,17,NA,NA,Las Vegas,Raiders,LVR,DST,NA,50,287,28.44,3.46,277.73,ADP.tsv,NA,33.8221,ADP.tsv,NA,NA,0,NA,1954,277.73,188,360,107
average,0527,DST,91.61,8.77598997264696,FALSE,1.73666666666666,80.16,99.47,-28.1666666666667,-25.4025,-38.7125,138,128,169,30,18,NA,NA,Carolina,Panthers,CAR,DST,NA,50,299.43,23.44,3.7,275.19,ADP.tsv,NA,33.3143,ADP.tsv,NA,NA,0.1,NA,1835,275.19,166,333,95
average,0505,DST,89.8733333333333,21.9988181500734,FALSE,0.913333333333327,67.24,114.813333333333,-29.9033333333333,-38.3225,-23.3691666666667,143,158,125,31,19,NA,NA,New York,Jets,NYJ,DST,NA,50,293.2,29.41,2.62,282.85,ADP.tsv,NA,27.6249,ADP.tsv,NA,NA,0,NA,1947,282.85,219,355,82
average,0530,DST,88.96,22.7420975285922,FALSE,0,60.04,111.64,-30.8166666666667,-45.5225,-26.5425,147,168,135,32,19,NA,NA,San Francisco,49ers,SFO,DST,NA,50,266.17,19.23,3.33,259.17,ADP.tsv,126.5,24.5866,ADP.tsv,NA,20.5,0.65,0.55,1982,259.17,171,304,182
robust,13589,QB,372.029,3.81917760000003,FALSE,40.984,367.754,395.58,57.4865,71.086,57.9520000000001,11,6,10,1,1,NA,NA,Josh,Allen,BUF,QB,30,2,28.72,1.01,0.1,32.45,ADP.tsv,18.804,9.1527,ADP.tsv,8.50155891586949,-7.804,38.215,11.6786418302815,16074,32.45,10,63,340
robust,13593,QB,331.045,10.052028,FALSE,3.18000000000001,320.6166,360.522,16.5025,23.9486,22.8939999999999,35,23,29,2,1,NA,NA,Lamar,Jackson,BAL,QB,29,2,38.18,2.46,0.93,64.42,ADP.tsv,41.516,18.8234,ADP.tsv,11.2351886499515,-6.516,25.535,10.5414740430359,16081,64.42,5,114,340
robust,16581,QB,327.865,8.1543,FALSE,3.29500000000002,317.2398,352.258,13.3225,20.5718,14.6300000000001,37,27,36,3,1,NA,NA,Jayden,Daniels,WAS,QB,26,-4,61.59,6.15,2.34,90.82,ADP.tsv,63.814,26.5946,ADP.tsv,9.05596952291691,-26.814,11.924,4.85648926694994,21126,90.82,10,164,340
robust,16580,QB,324.57,8.65838399999996,FALSE,0.939999999999998,316.086,356.354,10.0275,19.418,18.726,42,29,32,4,1,NA,NA,Drake,Maye,NEP,QB,24,-4,43.17,3.26,1.07,65.89,ADP.tsv,49.336,16.2330,ADP.tsv,11.3171950588474,-7.336,16.3745,6.65413035264564,21125,65.89,7,101,340
robust,14783,QB,323.63,3.85476000000003,FALSE,7.33999999999997,315.509,346.75,9.08749999999998,18.841,9.12200000000001,44,30,43,5,2,NA,NA,Jalen,Hurts,PHI,QB,28,0,60.14,5.82,1.67,97.58,ADP.tsv,64.948,25.5584,ADP.tsv,11.4598593359605,-20.948,14.2755,7.73959822923645,17999,97.58,8,156,340
robust,16579,QB,316.29,37.1243039999999,FALSE,0.267500000000041,292.372,342.648,1.7475,-4.29599999999999,5.02000000000004,54,72,56,6,2,NA,NA,Caleb,Williams,CHI,QB,25,-4,67.54,7.04,1.71,81.56,ADP.tsv,73.936,21.2411,ADP.tsv,14.3032871746323,-19.936,9.893,6.27882369556592,21124,81.56,19,142,340
